indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2002,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2001,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'ZI', 'value': 'Africa Western and Central'}",AFW,2000,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2023,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2022,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2021,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2020,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2019,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2018,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2017,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2002,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2001,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': '1A', 'value': 'Arab World'}",ARB,2000,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2023,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2022,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2021,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2020,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2019,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2018,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2017,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2002,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2001,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'S3', 'value': 'Caribbean small states'}",CSS,2000,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2023,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2022,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2021,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2020,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2019,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2018,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2017,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2002,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2001,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'B8', 'value': 'Central Europe and the Baltics'}",CEB,2000,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2023,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2022,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2021,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2020,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2019,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2018,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2017,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2002,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2001,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'V2', 'value': 'Early-demographic dividend'}",EAR,2000,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2023,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2022,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2021,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2020,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2019,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2018,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2017,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2016,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2015,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2014,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2013,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2012,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2011,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2010,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2009,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2008,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2007,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2006,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2005,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2004,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2003,,,,0
"{'id': 'NV.IND.MANF.KN', 'value': 'Manufacturing, value added (constant LCU)'}","{'id': 'Z4', 'value': 'East Asia & Pacific'}",EAS,2002,,,,0
